,time,magnitude
1465,12318.0,82
1466,12352.0,345
1467,12388.0,297
1468,12406.0,2562
1469,12421.0,17
1470,12434.0,1540
1471,12446.0,1197
1472,12458.0,66
1473,12460.0,1504
1474,12470.0,14
1475,12478.0,121
1476,12478.0,1379
1477,12483.0,19
1478,12485.0,73
1479,12492.0,625
1480,12498.0,28
1481,12514.0,1511
1482,12518.0,350
1483,12554.0,2573
1484,12555.0,184
1485,12595.0,224
1486,12615.0,170
1487,12617.0,1585
1488,12619.0,629
1489,12630.0,216
1490,12638.0,50
1491,12641.0,2076
1492,12647.0,364
1493,12667.0,81
1494,12692.0,275
1495,12710.0,1255
1496,12718.0,2014
1497,12723.0,152
1498,12737.0,205
1499,12748.0,217
1500,12751.0,690
1501,12753.0,46
1502,12765.0,16
1503,12784.0,530
1504,12791.0,7455
1505,12802.0,33
1506,12805.0,2134
1507,12813.0,71
1508,12818.0,321
1509,12821.0,4676
1510,12833.0,14
1511,12841.0,1090
1512,12841.0,348
1513,12887.0,7590
1514,12892.0,47
1515,12900.0,1287
1516,12960.0,63
1517,12984.0,3312
1518,12988.0,5
1519,12989.0,172
1520,12998.0,40
1521,12998.0,399
1522,13059.0,139
1523,13080.0,2622
1524,13133.0,141
1525,13133.0,2916
1526,13166.0,6107
1527,13182.0,498
1528,13294.0,492
1529,13298.0,490
1530,13305.0,28
1531,13306.0,295
1532,13368.0,37
1533,13380.0,473
1534,13432.0,202
1535,13440.0,171
1536,13441.0,959
1537,13457.0,4115
1538,13481.0,114
1539,13484.0,63
1540,13488.0,54
1541,13490.0,4081
1542,13491.0,1407
1543,13524.0,339
1544,13549.0,50
1545,13552.0,2397
1546,13555.0,1971
1547,13585.0,4528
1548,13599.0,23
1549,13604.0,13008
1550,13609.0,426
1551,13609.0,1411
1552,13614.0,22
1553,13625.0,161
1554,13628.0,1205
1555,13635.0,864
1556,13644.0,386
1557,13661.0,870
1558,13668.0,83
1559,13679.0,320
1560,13686.0,325
1561,13686.0,833
1562,13690.0,23
1563,13692.0,25
1564,13707.0,48
1565,13709.0,532
1566,13715.0,15
1567,13718.0,1648
1568,13721.0,308
1569,13723.0,9962
1570,13738.0,13266
1571,13754.0,3255
1572,13766.0,451
1573,13782.0,931
1574,13791.0,4389
1575,13802.0,924
1576,13806.0,120
1577,13812.0,133
1578,13815.0,486
1579,13832.0,65
1580,13833.0,104
1581,13842.0,100
1582,13847.0,277
1583,13848.0,338
1584,13849.0,374
1585,13875.0,272
1586,13878.0,235
1587,13883.0,358
1588,13884.0,1193
1589,13888.0,131
1590,13896.0,571
1591,13920.0,3099
1592,13960.0,117
1593,13960.0,551
1594,13992.0,3091
1595,14002.0,28
1596,14027.0,375
1597,14030.0,448
1598,14041.0,5464
1599,14044.0,1222
1600,14050.0,143
1601,14072.0,1228
1602,14110.0,1346
1603,14114.0,39
1604,14129.0,360
1605,14145.0,750
1606,14146.0,77
1607,14147.0,486
1608,14161.0,88
1609,14164.0,384
1610,14183.0,769
1611,14207.0,831
1612,14235.0,2356
1613,14267.0,2552
1614,14297.0,267
1615,14314.0,55
1616,14323.0,995
1617,14345.0,21
1618,14426.0,639
1619,14438.0,818
1620,14453.0,2277
1621,14456.0,1457
1622,14463.0,52
1623,14479.0,2321
1624,14481.0,193
1625,14492.0,160
1626,14500.0,1633
1627,14510.0,319
1628,14524.0,757
1629,14524.0,66
1630,14536.0,490
1631,14553.0,334
1632,14560.0,1734
1633,14580.0,881
1634,14581.0,119
1635,14590.0,440
1636,14620.0,985
1637,14626.0,55
1638,14628.0,180
1639,14635.0,117
1640,14641.0,1174
1641,14653.0,518
1642,14657.0,1107
1643,14670.0,285
1644,14675.0,133
1645,14684.0,1034
1646,14695.0,20
1647,14704.0,1068
1648,14721.0,180
1649,14722.0,622
1650,14733.0,125
1651,14738.0,67
1652,14746.0,138
1653,14753.0,28
1654,14768.0,68
1655,14770.0,49
1656,14772.0,350
1657,14796.0,552
1658,14801.0,1917
1659,14828.0,158
1660,14833.0,499
1661,14867.0,7618
1662,14904.0,124
1663,14908.0,1092
1664,14909.0,1146
1665,14955.0,2008
1666,14960.0,51
1667,14971.0,42
1668,14990.0,4
1669,14991.0,168
1670,14996.0,201
1671,14998.0,136
1672,15020.0,150
1673,15026.0,8735
1674,15039.0,327
1675,15040.0,1827
1676,15042.0,41
1677,15047.0,1437
1678,15055.0,25
1679,15070.0,220
1680,15116.0,193
1681,15116.0,161
1682,15117.0,3414
1683,15130.0,104
1684,15155.0,139
1685,15168.0,762
1686,15177.0,226
1687,15191.0,1755
1688,15209.0,101
1689,15226.0,6427
1690,15260.0,67
1691,15275.0,5014
1692,15285.0,165
1693,15285.0,939
1694,15293.0,17647
1695,15294.0,8092
1696,15316.0,2641
1697,15338.0,4562
1698,15380.0,12814
1699,15397.0,2638
1700,15401.0,811
1701,15416.0,413
1702,15431.0,4827
1703,15434.0,358
1704,15444.0,21
1705,15477.0,449
1706,15482.0,226
1707,15531.0,53
1708,15559.0,321
1709,15561.0,617
1710,15562.0,311
1711,15588.0,2201
1712,15606.0,14487
1713,15607.0,359
1714,15618.0,234
1715,15619.0,837
1716,15635.0,115
1717,15647.0,170
1718,15660.0,197
1719,15663.0,3061
1720,15663.0,1745
1721,15722.0,1260
1722,15732.0,405
1723,15735.0,594
1724,15750.0,16001
1725,15770.0,284
1726,15795.0,44
1727,15805.0,29764
1728,15808.0,3734
1729,15812.0,24804
1730,15842.0,923
1731,15856.0,293
1732,15864.0,680
1733,15890.0,740
1734,15902.0,37
1735,15919.0,568
1736,15926.0,1074
1737,15933.0,74
1738,15941.0,185
1739,15943.0,132
1740,15946.0,654
1741,15959.0,2254
1742,15981.0,3178
1743,15984.0,168
1744,15987.0,640
1745,15988.0,199
1746,15996.0,24
1747,16002.0,7077
1748,16003.0,25
1749,16003.0,923
1750,16013.0,1112
1751,16014.0,890
1752,16025.0,5123
1753,16027.0,2462
1754,16029.0,119
1755,16045.0,94
1756,16056.0,225
1757,16057.0,731
1758,16058.0,5522
1759,16075.0,6581
1760,16083.0,794
1761,16085.0,2137
1762,16086.0,916
1763,16144.0,18
1764,16154.0,753
1765,16169.0,4840
1766,16183.0,1808
1767,16190.0,60
1768,16202.0,33
1769,16203.0,143
1770,16214.0,494
1771,16248.0,601
1772,16258.0,822
1773,16289.0,1399
1774,16306.0,20859
1775,16329.0,67
1776,16335.0,7
1777,16338.0,4183
1778,16340.0,218
1779,16347.0,75
1780,16359.0,8392
1781,16403.0,3662
1782,16403.0,2061
1783,16430.0,943
1784,16437.0,1217
1785,16450.0,7889
1786,16456.0,1357
1787,16483.0,334
1788,16497.0,2231
1789,16520.0,748
1790,16539.0,8
1791,16543.0,89
1792,16574.0,1011
1793,16589.0,92
1794,16605.0,1149
1795,16606.0,2425
1796,16610.0,54048
1797,16630.0,37
1798,16644.0,180
1799,16654.0,196
1800,16654.0,281
1801,16663.0,1553
1802,16684.0,564
1803,16708.0,837
1804,16736.0,24
1805,16737.0,1021
1806,16746.0,775
1807,16749.0,457
1808,16755.0,484
1809,16778.0,562
1810,16789.0,20788
1811,16791.0,207
1812,16840.0,3705
1813,16845.0,238
1814,16847.0,283
1815,16849.0,39955
1816,16870.0,1615
1817,16874.0,1000
1818,16885.0,6870
1819,16885.0,20
1820,16893.0,302
1821,16932.0,121
1822,16938.0,349
1823,16949.0,1050
1824,16950.0,728
1825,16974.0,3815
1826,16975.0,42
1827,16975.0,182
1828,16976.0,414
1829,17036.0,429
1830,17043.0,32
1831,17064.0,2199
1832,17065.0,370
1833,17075.0,101
1834,17084.0,124
1835,17108.0,53
1836,17123.0,2955
1837,17129.0,207
1838,17141.0,348
1839,17192.0,231
1840,17201.0,239
1841,17203.0,3918
1842,17203.0,228
1843,17226.0,274
1844,17231.0,1264
1845,17238.0,44
1846,17256.0,2089
1847,17257.0,3525
1848,17271.0,178
1849,17274.0,280
1850,17276.0,22
1851,17304.0,73
1852,17305.0,1927
1853,17316.0,440
1854,17406.0,25
1855,17409.0,444
1856,17416.0,7614
1857,17427.0,463
1858,17432.0,176
1859,17467.0,2834
1860,17473.0,637
1861,17475.0,1339
1862,17503.0,3249
1863,17509.0,1961
1864,17513.0,340
1865,17523.0,112
1866,17534.0,396
1867,17545.0,1859
1868,17552.0,1512
1869,17594.0,346
1870,17633.0,1085
1871,17635.0,64
1872,17653.0,220
1873,17668.0,1501
1874,17681.0,347
1875,17706.0,139
1876,17707.0,188
1877,17734.0,1843
1878,17774.0,76
1879,17786.0,1143
1880,17811.0,285
1881,17814.0,781
1882,17815.0,244
1883,17816.0,41
1884,17819.0,157
1885,17831.0,151
1886,17843.0,1382
1887,17874.0,1101
1888,17887.0,1847
1889,17898.0,311
1890,17907.0,393
1891,17913.0,7373
1892,17914.0,965
1893,17917.0,40
1894,17930.0,4104
1895,17933.0,270
1896,17950.0,2744
1897,17966.0,177
1898,17971.0,208
1899,17991.0,1863
1900,18032.0,68
1901,18034.0,59
1902,18073.0,820
1903,18106.0,686
1904,18108.0,873
1905,18125.0,452
1906,18130.0,177
1907,18131.0,116
1908,18145.0,756
1909,18166.0,203
1910,18168.0,100
1911,18191.0,110
1912,18196.0,3092
1913,18212.0,1185
1914,18249.0,1991
1915,18259.0,103
1916,18301.0,3499
1917,18308.0,114
1918,18320.0,5
1919,18322.0,365
1920,18332.0,1121
1921,18362.0,571
1922,18382.0,2207
1923,18411.0,264
1924,18413.0,2840
1925,18421.0,109
1926,18447.0,863
1927,18461.0,102
1928,18464.0,13
1929,18469.0,138
1930,18491.0,172
1931,18497.0,2001
1932,18497.0,90
1933,18529.0,319
1934,18531.0,10
1935,18537.0,59
1936,18575.0,30236
1937,18593.0,908
1938,18603.0,642
1939,18610.0,124
1940,18633.0,5079
1941,18654.0,515
1942,18659.0,213
1943,18682.0,41
1944,18688.0,342
1945,18698.0,1185
1946,18708.0,4841
1947,18709.0,101
1948,18716.0,1377
1949,18718.0,795
1950,18729.0,950
1951,18760.0,3632
1952,18788.0,1036
1953,18789.0,53
1954,18796.0,45
1955,18797.0,181
1956,18803.0,42
1957,18809.0,5241
1958,18817.0,1097
1959,18830.0,356
1960,18836.0,3863
1961,18867.0,287
1962,18898.0,2600
1963,18919.0,1106
1964,18938.0,679
1965,18948.0,108
1966,18961.0,401
1967,18988.0,43
1968,19039.0,3141
1969,19075.0,817
1970,19082.0,432
1971,19090.0,3636
1972,19093.0,3745
1973,19110.0,551
1974,19131.0,229
1975,19136.0,6233
1976,19158.0,1719
1977,19163.0,44
1978,19166.0,2847
1979,19184.0,262
1980,19190.0,1216
1981,19206.0,2710
1982,19210.0,30
1983,19212.0,760
1984,19221.0,406
1985,19302.0,418
1986,19330.0,26870
1987,19350.0,40
1988,19354.0,2863
1989,19360.0,126
1990,19374.0,25
1991,19379.0,168
1992,19382.0,2426
1993,19383.0,525
1994,19386.0,611
1995,19436.0,58
1996,19441.0,595
1997,19493.0,3054
1998,19507.0,3084
1999,19528.0,93
2000,19542.0,874
2001,19545.0,60
2002,19663.0,614
2003,19664.0,163
2004,19681.0,231
2005,19716.0,26
2006,19737.0,631
2007,19808.0,8912
2008,19827.0,140041
2009,19827.0,9879
2010,19846.0,356
2011,19868.0,1780
2012,19871.0,55
2013,19881.0,447
2014,19883.0,9643
2015,19887.0,1149
2016,19893.0,1949
2017,19895.0,54
2018,19907.0,651
2019,19913.0,244
2020,19917.0,333
2021,19920.0,608
2022,19941.0,678
2023,19951.0,257
2024,19974.0,120
2025,19978.0,292
2026,19993.0,390
2027,19997.0,2094
2028,20022.0,2470
2029,20037.0,336
2030,20045.0,263
2031,20063.0,1679
2032,20080.0,4
2033,20088.0,81
2034,20105.0,108
2035,20114.0,1072
2036,20121.0,1507
2037,20124.0,1659
2038,20139.0,78
2039,20142.0,111
2040,20166.0,489
2041,20173.0,918
2042,20177.0,237
2043,20239.0,2149
2044,20244.0,1740
2045,20251.0,5327
2046,20276.0,61
2047,20299.0,484
2048,20307.0,159
2049,20312.0,210
2050,20324.0,76
2051,20331.0,99
2052,20367.0,208
2053,20369.0,437
2054,20384.0,737
2055,20389.0,222
2056,20391.0,685
2057,20400.0,43
2058,20403.0,246
2059,20406.0,147
2060,20409.0,53
2061,20411.0,31
2062,20442.0,333
2063,20478.0,66
2064,20503.0,212
2065,20516.0,13
2066,20523.0,259
2067,20546.0,853
2068,20551.0,1630
2069,20554.0,1022
2070,20565.0,403
2071,20585.0,565
2072,20588.0,49
2073,20616.0,1440
2074,20620.0,437
2075,20638.0,347
2076,20639.0,663
2077,20672.0,565
2078,20674.0,839
2079,20710.0,350
2080,20715.0,121
2081,20716.0,23
2082,20738.0,1986
2083,20775.0,416
2084,20785.0,15
2085,20854.0,105
2086,20910.0,58
2087,20949.0,130
2088,20955.0,293
2089,20998.0,25
2090,21019.0,55
2091,21041.0,200
2092,21051.0,134
2093,21088.0,906
2094,21112.0,124
2095,21131.0,529
2096,21146.0,1308
2097,21165.0,43
2098,21174.0,20
2099,21175.0,3349
2100,21194.0,3558
2101,21227.0,358
2102,21283.0,1011
2103,21288.0,5838
2104,21300.0,160
2105,21413.0,3230
2106,21489.0,1008
2107,21508.0,80
2108,21515.0,155
2109,21524.0,96
2110,21558.0,275
2111,21567.0,190
2112,21583.0,242
2113,21612.0,25
2114,21632.0,1598
2115,21650.0,2621
2116,21709.0,5563
2117,21712.0,466
2118,21734.0,624
2119,21738.0,274
2120,21753.0,9267
2121,21777.0,158
2122,21824.0,3462
2123,21858.0,623
2124,21899.0,4606
2125,21914.0,2813
2126,21915.0,9303
2127,21916.0,138
2128,21929.0,42
2129,21935.0,36
2130,21943.0,37
2131,21980.0,53
2132,21981.0,2042
2133,21986.0,50
2134,21991.0,1091
2135,22010.0,904
2136,22010.0,310
2137,22033.0,51
2138,22125.0,3663
2139,22163.0,935
2140,22195.0,108
2141,22232.0,4949
2142,22247.0,441
2143,22292.0,494
2144,22331.0,9
2145,22347.0,64
2146,22374.0,6974
2147,22378.0,234
2148,22398.0,1185
2149,22471.0,16
2150,22490.0,118
2151,22496.0,197
2152,22496.0,25
2153,22545.0,502
2154,22569.0,193
2155,22578.0,11377
2156,22582.0,768
2157,22636.0,41
2158,22682.0,52
2159,22685.0,38
2160,22702.0,504
2161,22720.0,78
2162,22721.0,3385
2163,22745.0,31
2164,22749.0,156
2165,22752.0,2652
2166,22763.0,119
2167,22765.0,889
2168,22773.0,39
2169,22775.0,183
2170,22789.0,3441
2171,22810.0,240
2172,22827.0,55
2173,22839.0,2537
2174,22858.0,171
2175,22865.0,297
2176,22872.0,411
2177,22901.0,369
2178,22918.0,641
2179,22981.0,16
2180,22992.0,217
2181,23019.0,1024
2182,23058.0,376
2183,23064.0,15
2184,23073.0,1426
2185,23086.0,77
2186,23092.0,705
2187,23093.0,262
2188,23099.0,217
2189,23126.0,359
2190,23141.0,237
2191,23160.0,428
2192,23174.0,30
2193,23182.0,145
2194,23276.0,8
2195,23279.0,43
2196,23280.0,137
2197,23293.0,59
2198,23297.0,1727
2199,23299.0,144
2200,23323.0,359
2201,23328.0,359
2202,23358.0,60
2203,23363.0,187
2204,23386.0,237
2205,23403.0,157
2206,23414.0,1804
2207,23446.0,247
2208,23462.0,1128
2209,23480.0,45
2210,23497.0,182
2211,23502.0,1565
2212,23521.0,3492
2213,23545.0,5891
2214,23586.0,79
2215,23598.0,1858
2216,23609.0,175
2217,23645.0,437
2218,23659.0,430
2219,23681.0,143
2220,23723.0,387
2221,23750.0,1062
2222,23752.0,188
2223,23770.0,5844
2224,23780.0,69
2225,23802.0,3911
2226,23825.0,2524
2227,23844.0,55
2228,23891.0,2543
2229,23894.0,8074
2230,23894.0,168
2231,23896.0,270
2232,23953.0,2077
2233,23954.0,3708
2234,23968.0,3767
2235,23997.0,111
2236,24016.0,50
2237,24042.0,17
2238,24073.0,190
2239,24108.0,973
2240,24203.0,63
2241,24208.0,343
2242,24215.0,92
2243,24263.0,382
2244,24277.0,2588
2245,24305.0,465
2246,24324.0,18
2247,24341.0,690
2248,24365.0,90
2249,24424.0,101
2250,24441.0,787
2251,24453.0,266
2252,24467.0,64
2253,24470.0,46
2254,24481.0,471
2255,24517.0,495
2256,24525.0,151
2257,24540.0,49
2258,24632.0,5796
2259,24633.0,46
2260,24659.0,246
2261,24666.0,4062
2262,24677.0,686
2263,24730.0,41
2264,24777.0,346
2265,24787.0,822
2266,24829.0,3091
2267,24855.0,472
2268,24896.0,76
2269,24908.0,171
2270,24911.0,189
2271,24977.0,631
2272,25076.0,45
2273,25089.0,339
2274,25127.0,533
2275,25133.0,334
2276,25151.0,179
2277,25162.0,1290
2278,25164.0,197
2279,25184.0,237
2280,25221.0,4218
2281,25308.0,40
2282,25314.0,25
2283,25322.0,259
2284,25348.0,246
2285,25418.0,124
2286,25557.0,190
2287,25567.0,87
2288,25578.0,13
2289,25622.0,19
2290,25653.0,26
2291,25673.0,595
2292,25696.0,39
2293,25751.0,775
2294,25784.0,34
2295,25807.0,2643
2296,25827.0,378
2297,25860.0,245
2298,25881.0,216
2299,25957.0,197
2300,25997.0,696
2301,26017.0,127
2302,26084.0,335
2303,26112.0,214
2304,26182.0,99
2305,26255.0,927
2306,26271.0,8621
2307,26450.0,258
2308,26451.0,3637
2309,26557.0,120
2310,26606.0,2981
2311,26657.0,411
2312,26702.0,55
2313,26705.0,317
2314,26705.0,22
2315,26709.0,147
2316,26728.0,52
2317,26739.0,165
2318,26741.0,9524
2319,26783.0,1070
2320,26839.0,1
2321,26962.0,751
2322,26965.0,8590
2323,26986.0,662
2324,27017.0,216
2325,27024.0,821
2326,27048.0,44
2327,27054.0,284
2328,27133.0,35
2329,27187.0,378
2330,27207.0,129
2331,27240.0,324
2332,27244.0,452
2333,27268.0,334
2334,27311.0,62
2335,27331.0,282
2336,27347.0,1431
2337,27360.0,650
2338,27362.0,384
2339,27372.0,236
2340,27397.0,201
2341,27421.0,72
2342,27422.0,1112
2343,27557.0,239
2344,27603.0,2246
2345,27616.0,82
2346,27691.0,567
2347,27709.0,1033
2348,27752.0,61952
2349,27762.0,156
2350,27833.0,4171
2351,27897.0,141
2352,27963.0,16
2353,27983.0,313
2354,28061.0,11518
2355,28093.0,5213
2356,28094.0,914
2357,28112.0,2111
2358,28136.0,158
2359,28169.0,1311
2360,28188.0,381
2361,28189.0,1019
2362,28214.0,1661
2363,28226.0,587
2364,28272.0,1680
2365,28288.0,72
2366,28323.0,11448
2367,28343.0,232
2368,28344.0,428
2369,28470.0,2767
2370,28484.0,518
2371,28673.0,2492
2372,28684.0,637
2373,28716.0,157
2374,28721.0,614
2375,28727.0,2101
2376,28757.0,471
2377,28766.0,85
2378,28766.0,4121
2379,28795.0,163
2380,28806.0,7772
2381,28818.0,3054
2382,28915.0,45606
2383,28949.0,337
2384,28980.0,57
2385,29026.0,252
2386,29064.0,256
2387,29130.0,239
2388,29152.0,2798
2389,29159.0,400
2390,29176.0,1563
2391,29203.0,670
2392,29210.0,118
2393,29219.0,295
2394,29222.0,307
2395,29233.0,1737
2396,29262.0,204
2397,29296.0,168
2398,29331.0,41
2399,29336.0,49
2400,29366.0,117
2401,29378.0,34
2402,29410.0,4508
2403,29423.0,151
2404,29483.0,134
2405,29493.0,1132
2406,29509.0,314
2407,29516.0,575
2408,29526.0,86
2409,29564.0,2180
2410,29575.0,47
2411,29611.0,313
2412,29688.0,351
2413,29748.0,213
2414,29764.0,123
2415,29766.0,216
2416,29795.0,2340
2417,29795.0,4100
2418,29836.0,911
2419,29948.0,18
2420,29953.0,620
2421,29977.0,257
2422,29999.0,22
2423,30094.0,51
2424,30124.0,192
2425,30206.0,4072
2426,30227.0,437
2427,30242.0,9554
2428,30260.0,86
2429,30267.0,277
2430,30292.0,262
2431,30368.0,526
2432,30452.0,47
2433,30452.0,1408
2434,30517.0,1522
2435,30520.0,228
2436,30523.0,741
2437,30535.0,39
2438,30603.0,1248
2439,30645.0,554
2440,30698.0,203
2441,30706.0,42
2442,30707.0,1812
2443,30740.0,487
2444,30851.0,561
2445,30857.0,58
2446,30877.0,491
2447,30928.0,1824
2448,30989.0,155
2449,31038.0,2703
2450,31060.0,1314
2451,31073.0,149
2452,31080.0,125
2453,31107.0,186
2454,31114.0,7942
2455,31169.0,39
2456,31175.0,20
2457,31178.0,815
2458,31213.0,1161
2459,31286.0,27
2460,31300.0,194
2461,31400.0,183
2462,31456.0,416
2463,31498.0,70
2464,31499.0,1991
2465,31551.0,1353
2466,31580.0,1358
2467,31625.0,1703
2468,31637.0,164
2469,31643.0,8880
2470,31704.0,1164
2471,31790.0,11
2472,31796.0,51
2473,31925.0,352
2474,31991.0,358
2475,32011.0,2634
2476,32044.0,64
2477,32058.0,10155
2478,32063.0,1394
2479,32083.0,1363
2480,32119.0,320
2481,32120.0,332
2482,32151.0,163
2483,32216.0,186
2484,32264.0,86
2485,32355.0,8
2486,32413.0,32
2487,32450.0,11
2488,32533.0,7089
2489,32537.0,71
2490,32559.0,12
2491,32616.0,179
2492,32637.0,519
2493,32682.0,156
2494,32741.0,856
2495,32746.0,39
2496,32776.0,609
2497,32802.0,2082
2498,32839.0,1258
2499,32846.0,49
2500,32859.0,120
2501,32947.0,7954
2502,32963.0,1374
2503,32980.0,1912
2504,33010.0,156
2505,33070.0,21866
2506,33080.0,8385
2507,33084.0,1460
2508,33178.0,278
2509,33216.0,102
2510,33219.0,1201
2511,33243.0,22
2512,33244.0,279
2513,33348.0,47
2514,33393.0,76
2515,33405.0,10057
2516,33482.0,3743
2517,33518.0,223
2518,33520.0,1693
2519,33565.0,514
2520,33606.0,825
2521,33664.0,789
2522,33699.0,158
2523,33827.0,100
2524,33873.0,1921
2525,33925.0,552
2526,34127.0,2485
2527,34142.0,671
2528,34236.0,2750
2529,34243.0,6702
2530,34295.0,2733
2531,34302.0,78
2532,34304.0,49
2533,34435.0,5
2534,34520.0,106
2535,34562.0,87
2536,34566.0,86
2537,34575.0,156
2538,34611.0,53
2539,34662.0,5
2540,34796.0,2653
2541,34821.0,1290
2542,34878.0,1461
2543,34984.0,792
2544,34996.0,670
2545,35037.0,435
2546,35079.0,270
2547,35150.0,1890
2548,35308.0,527
2549,35311.0,975
2550,35348.0,1209
2551,35374.0,1259
2552,35505.0,5816
2553,35505.0,50
2554,35538.0,282
2555,35599.0,607
2556,35617.0,668
2557,35751.0,567
2558,35768.0,200
2559,35783.0,79
2560,35786.0,763
2561,36004.0,516
2562,36239.0,462
2563,36282.0,2295
2564,36418.0,471
2565,36571.0,129
2566,36624.0,364
2567,36628.0,48
2568,36635.0,520
2569,36651.0,149
2570,36717.0,329
2571,36824.0,732
2572,37012.0,5470
2573,37265.0,528
2574,37277.0,511
2575,37574.0,461
2576,37582.0,691
2577,37588.0,97
2578,37723.0,25
2579,37734.0,599
2580,37818.0,15907
2581,38018.0,66
2582,38100.0,9
2583,38108.0,6238
2584,38154.0,35
2585,38164.0,423
2586,38171.0,39
2587,38188.0,3274
2588,38193.0,258
2589,38280.0,1531
2590,38595.0,143
2591,38609.0,61
2592,39126.0,2743
2593,39609.0,753
2594,39757.0,548
2595,39803.0,144
2596,39884.0,485
2597,39916.0,960
2598,39975.0,238
2599,40012.0,11036
2600,40069.0,137
2601,40207.0,480
2602,40256.0,637
2603,40260.0,94
2604,40415.0,3095
2605,40490.0,2756
2606,40520.0,293
2607,40539.0,65
2608,40626.0,1836
2609,40630.0,389
2610,40655.0,356
2611,40678.0,498
2612,40715.0,298
2613,40822.0,1682
2614,40934.0,6
2615,40970.0,264
2616,41100.0,374520
2617,41103.0,1031
2618,41107.0,3650
2619,41132.0,436
2620,41138.0,161
2621,41152.0,380
2622,41181.0,494
2623,41185.0,144
2624,41185.0,2563
2625,41194.0,270
2626,41201.0,8282
2627,41207.0,571
2628,41237.0,6048
2629,41252.0,254
2630,41274.0,367
2631,41302.0,1532
2632,41306.0,100
2633,41331.0,259
2634,41338.0,235
2635,41363.0,537
2636,41366.0,105
2637,41367.0,16
2638,41397.0,93
2639,41413.0,24
2640,41417.0,278
2641,41477.0,247
2642,41529.0,276
2643,41531.0,381
2644,41554.0,877
2645,41563.0,86
2646,41564.0,513
2647,41565.0,222
2648,41577.0,228
2649,41602.0,120
2650,41617.0,159
2651,41619.0,330
2652,41676.0,25
2653,41680.0,61
2654,41733.0,217
2655,41748.0,49
2656,41791.0,304
2657,41808.0,87
2658,41888.0,13
2659,41910.0,850
2660,41920.0,1404
2661,41925.0,290
2662,41962.0,165
2663,42021.0,434
2664,42026.0,194
2665,42029.0,1267
2666,42093.0,665
2667,42105.0,4858
2668,42113.0,1812
2669,42176.0,864
2670,42366.0,38
2671,42387.0,641
2672,42541.0,191
2673,42545.0,10
2674,42645.0,83
2675,42650.0,411
2676,42661.0,112
2677,42709.0,224
2678,42823.0,1135
2679,42908.0,83
2680,42920.0,2339
2681,43037.0,22
2682,43057.0,562
2683,43067.0,600
2684,43069.0,30194
2685,43080.0,150
2686,43091.0,3403
2687,43106.0,4789
2688,43157.0,753
2689,43199.0,1891
2690,43201.0,440
2691,43291.0,2102
2692,43418.0,1688
2693,43420.0,58
2694,43499.0,2048
2695,43612.0,144
2696,43745.0,288
2697,43790.0,532
2698,43869.0,210
2699,43895.0,37
2700,43900.0,86
2701,44002.0,609
2702,44228.0,54
2703,44267.0,201
2704,44384.0,562
2705,44504.0,429
2706,44703.0,233
2707,44744.0,2008
2708,44757.0,235
2709,44811.0,920
2710,44823.0,740
2711,44959.0,927
2712,44998.0,680
2713,45045.0,15
2714,45144.0,1190
2715,45335.0,130
2716,45380.0,141
2717,45560.0,680
2718,45691.0,509
2719,45975.0,371
2720,46084.0,162
2721,46163.0,99
2722,46197.0,3490
2723,46242.0,47
2724,46329.0,58
2725,46367.0,654
2726,46425.0,123
2727,46449.0,176
2728,46870.0,4005
2729,46908.0,253
2730,47051.0,46483
2731,47173.0,3510
2732,47454.0,5124
2733,47623.0,1565
2734,47745.0,578
2735,48218.0,3043
2736,48295.0,65
2737,48706.0,958
2738,48847.0,307
2739,48939.0,12
2740,48994.0,236
2741,49304.0,1882
2742,49322.0,342
2743,49452.0,594
2744,49887.0,149
2745,50735.0,95
2746,50868.0,160
2747,50888.0,829
2748,51093.0,183
2749,51160.0,1902
2750,51255.0,576
2751,51276.0,1689
2752,51307.0,17
2753,51610.0,44
2754,51750.0,943
2755,51752.0,392
2756,52032.0,199
2757,52232.0,243
2758,52270.0,2542
2759,52484.0,413
2760,52489.0,18
2761,52594.0,1655
2762,52612.0,78
2763,52650.0,409
2764,52707.0,3780
2765,52858.0,299
2766,52875.0,376
2767,53019.0,103
2768,53127.0,46
2769,53166.0,608
2770,53193.0,1586
2771,53322.0,642
2772,53334.0,12508
2773,53398.0,1533
2774,53407.0,75
2775,53570.0,1147
2776,53617.0,12
2777,53670.0,4404
2778,53700.0,1652
2779,53878.0,388
2780,53893.0,182
2781,53915.0,259
2782,53917.0,6026
2783,53949.0,2166
2784,53952.0,189
2785,54019.0,196
2786,54034.0,81
2787,54223.0,859
2788,54353.0,51
2789,54360.0,54
2790,54366.0,183
2791,54382.0,731
2792,54426.0,398
2793,54458.0,75
2794,54462.0,36
2795,54637.0,1781
2796,54667.0,86
2797,54675.0,65
2798,54748.0,154
2799,54848.0,1028
2800,54889.0,2996
2801,54928.0,56
2802,54955.0,1530
2803,54959.0,768
2804,54998.0,1159
2805,55326.0,362
2806,55383.0,727
2807,55404.0,72
2808,55735.0,10894
2809,55885.0,9428
2810,55925.0,163
2811,56073.0,343
2812,56077.0,6
2813,56109.0,47
2814,56187.0,3113
2815,56278.0,2966
2816,56302.0,84
2817,56303.0,41
2818,56340.0,33
2819,56443.0,200
2820,56638.0,4152
2821,56674.0,7930
2822,56759.0,63
2823,56854.0,2037
