,time,magnitude
2822,14265.0,1063
2823,14266.0,2375
2824,14273.0,7387
2825,14286.0,5458
2826,14296.0,2126
2827,14301.0,20
2828,14304.0,1035
2829,14331.0,49
2830,14332.0,6413
2831,14335.0,169
2832,14358.0,1824
2833,14381.0,279
2834,14381.0,322
2835,14383.0,1324
2836,14393.0,1058
2837,14409.0,4196
2838,14410.0,1648
2839,14426.0,247
2840,14427.0,4
2841,14430.0,1069
2842,14431.0,806
2843,14436.0,799
2844,14438.0,4370
2845,14455.0,122
2846,14464.0,12303
2847,14495.0,3962
2848,14533.0,105
2849,14548.0,1493
2850,14563.0,9715
2851,14575.0,45
2852,14606.0,93
2853,14621.0,222
2854,14621.0,126
2855,14637.0,598
2856,14643.0,297
2857,14658.0,233
2858,14676.0,3799
2859,14679.0,1105
2860,14682.0,38
2861,14686.0,165
2862,14693.0,1571
2863,14703.0,160
2864,14711.0,435
2865,14714.0,28
2866,14720.0,294
2867,14735.0,155
2868,14760.0,18
2869,14777.0,6387
2870,14782.0,1149
2871,14784.0,295
2872,14791.0,2
2873,14812.0,177
2874,14830.0,459
2875,14833.0,47
2876,14837.0,2239
2877,14845.0,24403
2878,14846.0,184
2879,14859.0,1191
2880,14865.0,2874
2881,14865.0,593
2882,14866.0,451
2883,14875.0,2056
2884,14891.0,235
2885,14922.0,1826
2886,14927.0,1883
2887,14927.0,217
2888,14929.0,412
2889,14935.0,2170
2890,14953.0,3830
2891,14964.0,869
2892,14965.0,775
2893,14977.0,669
2894,14997.0,118
2895,14998.0,917
2896,15017.0,5985
2897,15023.0,2085
2898,15055.0,2486
2899,15072.0,636
2900,15075.0,1007
2901,15081.0,55
2902,15111.0,1778
2903,15128.0,1212
2904,15159.0,189
2905,15161.0,51
2906,15166.0,243
2907,15213.0,484
2908,15235.0,5519
2909,15237.0,266
2910,15240.0,18
2911,15242.0,11662
2912,15270.0,2097
2913,15279.0,1326
2914,15291.0,1312
2915,15295.0,24
2916,15298.0,7379
2917,15300.0,2335
2918,15314.0,2075
2919,15320.0,1558
2920,15333.0,3175
2921,15370.0,3122
2922,15378.0,577
2923,15383.0,124
2924,15391.0,327
2925,15402.0,806
2926,15429.0,125
2927,15441.0,360
2928,15463.0,1
2929,15464.0,299
2930,15468.0,196
2931,15499.0,175
2932,15500.0,402
2933,15503.0,159
2934,15524.0,278
2935,15536.0,240
2936,15544.0,837
2937,15547.0,1147
2938,15562.0,3400
2939,15566.0,125
2940,15589.0,344
2941,15617.0,262
2942,15640.0,45
2943,15645.0,747
2944,15646.0,1985
2945,15657.0,7131
2946,15660.0,915
2947,15678.0,213
2948,15705.0,92
2949,15711.0,115
2950,15725.0,37
2951,15755.0,23291
2952,15765.0,141
2953,15778.0,81
2954,15788.0,167
2955,15826.0,42392
2956,15838.0,6717
2957,15845.0,139
2958,15866.0,139
2959,15881.0,912
2960,15905.0,566
2961,15911.0,234
2962,15917.0,761
2963,15918.0,653
2964,15946.0,4692
2965,15958.0,4555
2966,15964.0,3101
2967,16002.0,121
2968,16023.0,340
2969,16024.0,292
2970,16034.0,2512
2971,16048.0,298
2972,16055.0,101
2973,16107.0,3208
2974,16114.0,35272
2975,16119.0,2122
2976,16120.0,321
2977,16124.0,1101
2978,16133.0,1226
2979,16136.0,28
2980,16157.0,303
2981,16158.0,507
2982,16174.0,238
2983,16185.0,735
2984,16208.0,770
2985,16216.0,211
2986,16228.0,558
2987,16261.0,147
2988,16284.0,88
2989,16284.0,78
2990,16284.0,600
2991,16294.0,2376
2992,16313.0,2734
2993,16317.0,112
2994,16327.0,6
2995,16342.0,298
2996,16349.0,299
2997,16354.0,20
2998,16372.0,2489
2999,16386.0,2071
3000,16399.0,318
3001,16402.0,2
3002,16431.0,1167
3003,16437.0,99
3004,16470.0,749
3005,16492.0,1282
3006,16514.0,183
3007,16515.0,110
3008,16531.0,220
3009,16546.0,110
3010,16559.0,3
3011,16563.0,218
3012,16565.0,123
3013,16578.0,1890
3014,16601.0,1375
3015,16626.0,1236
3016,16636.0,1041
3017,16643.0,297
3018,16652.0,2215
3019,16678.0,11355
3020,16709.0,11458
3021,16770.0,915
3022,16786.0,1049
3023,16789.0,253
3024,16795.0,1352
3025,16809.0,14487
3026,16813.0,10143
3027,16848.0,5617
3028,16868.0,932
3029,16870.0,40699
3030,16875.0,33
3031,16880.0,90
3032,16890.0,10821
3033,16911.0,7704
3034,16931.0,1007
3035,16942.0,2023
3036,16959.0,2931
3037,16977.0,693
3038,16983.0,144
3039,16985.0,209
3040,16997.0,3010
3041,17017.0,951
3042,17041.0,1215
3043,17045.0,9543
3044,17052.0,8860
3045,17058.0,2048
3046,17062.0,9944
3047,17092.0,3056
3048,17107.0,909
3049,17113.0,663
3050,17124.0,434
3051,17131.0,166
3052,17141.0,127
3053,17168.0,581
3054,17222.0,1786
3055,17250.0,9
3056,17255.0,840
3057,17262.0,47
3058,17294.0,131
3059,17311.0,354
3060,17311.0,701
3061,17319.0,1723
3062,17332.0,624
3063,17351.0,233
3064,17363.0,55
3065,17418.0,160
3066,17421.0,281
3067,17457.0,10112
3068,17461.0,83
3069,17467.0,2819
3070,17468.0,136
3071,17468.0,266
3072,17491.0,1454
3073,17544.0,346
3074,17556.0,3980
3075,17566.0,864
3076,17567.0,51
3077,17590.0,190
3078,17658.0,152
3079,17690.0,1329
3080,17699.0,44
3081,17699.0,47
3082,17728.0,2139
3083,17737.0,827
3084,17752.0,725
3085,17764.0,2917
3086,17781.0,344
3087,17790.0,918
3088,17790.0,458
3089,17801.0,215
3090,17804.0,53
3091,17806.0,32
3092,17811.0,1390
3093,17826.0,2652
3094,17828.0,58
3095,17834.0,61
3096,17844.0,74
3097,17861.0,971
3098,17876.0,251
3099,17887.0,171
3100,17922.0,98
3101,17944.0,1720
3102,17981.0,896
3103,17984.0,1265
3104,17985.0,563
3105,18025.0,235
3106,18029.0,1040
3107,18082.0,1226
3108,18092.0,273
3109,18092.0,4918
3110,18112.0,15313
3111,18123.0,108
3112,18143.0,54
3113,18162.0,3848
3114,18175.0,1046
3115,18182.0,93
3116,18192.0,77
3117,18232.0,713
3118,18233.0,34
3119,18235.0,2265
3120,18248.0,406
3121,18249.0,144
3122,18271.0,253
3123,18298.0,415
3124,18347.0,4111
3125,18391.0,248
3126,18431.0,34
3127,18432.0,279
3128,18461.0,1482
3129,18462.0,10
3130,18477.0,7425
3131,18478.0,179
3132,18487.0,961
3133,18495.0,1378
3134,18495.0,305
3135,18506.0,2888
3136,18535.0,335
3137,18557.0,2431
3138,18561.0,1253
3139,18579.0,2350
3140,18581.0,26
3141,18606.0,2358
3142,18606.0,4247
3143,18607.0,4283
3144,18624.0,1145
3145,18638.0,7152
3146,18672.0,3682
3147,18674.0,86
3148,18683.0,328
3149,18684.0,66
3150,18689.0,790
3151,18692.0,25703
3152,18722.0,157
3153,18732.0,1171
3154,18736.0,940
3155,18742.0,329
3156,18748.0,1738
3157,18751.0,1524
3158,18764.0,3367
3159,18782.0,874
3160,18783.0,38
3161,18786.0,432
3162,18799.0,2264
3163,18800.0,1011
3164,18812.0,2749
3165,18848.0,1437
3166,18852.0,56
3167,18880.0,694
3168,18881.0,1483
3169,18895.0,1121
3170,18904.0,67
3171,18940.0,176
3172,18953.0,7528
3173,18958.0,1595
3174,18964.0,121
3175,18974.0,97
3176,18993.0,90
3177,19020.0,1957
3178,19021.0,167
3179,19024.0,2436
3180,19033.0,316
3181,19035.0,540
3182,19100.0,290
3183,19106.0,26
3184,19117.0,21
3185,19133.0,601
3186,19173.0,1446
3187,19198.0,8757
3188,19200.0,189
3189,19205.0,74
3190,19216.0,908
3191,19218.0,2445
3192,19226.0,1722
3193,19252.0,757
3194,19260.0,628
3195,19273.0,2407
3196,19334.0,1148
3197,19359.0,2544
3198,19361.0,1687
3199,19378.0,363
3200,19397.0,2028
3201,19407.0,81
3202,19429.0,2306
3203,19435.0,42
3204,19471.0,85
3205,19497.0,191
3206,19527.0,2400
3207,19552.0,5493
3208,19560.0,94
3209,19579.0,3512
3210,19592.0,4231
3211,19602.0,2614
3212,19625.0,2920
3213,19637.0,642
3214,19679.0,4661
3215,19691.0,1545
3216,19707.0,221
3217,19724.0,10167
3218,19726.0,30
3219,19746.0,2395
3220,19758.0,182
3221,19841.0,4062
3222,19863.0,7636
3223,19891.0,1169
3224,19904.0,117
3225,19910.0,513
3226,19923.0,2002
3227,19930.0,1876
3228,19937.0,157
3229,19994.0,156
3230,20052.0,28
3231,20065.0,4259
3232,20072.0,244
3233,20083.0,375
3234,20108.0,164
3235,20134.0,1679
3236,20159.0,57
3237,20192.0,745
3238,20210.0,429
3239,20255.0,514
3240,20319.0,323
3241,20358.0,10337
3242,20369.0,302
3243,20379.0,972
3244,20399.0,1282
3245,20400.0,32
3246,20402.0,873
3247,20414.0,160
3248,20429.0,2338
3249,20444.0,13798
3250,20450.0,2206
3251,20466.0,3124
3252,20469.0,72
3253,20479.0,747
3254,20486.0,4407
3255,20492.0,13449
3256,20537.0,545
3257,20589.0,215
3258,20597.0,81
3259,20616.0,846
3260,20627.0,8195
3261,20627.0,1846
3262,20637.0,587
3263,20659.0,3499
3264,20673.0,2227
3265,20678.0,249
3266,20686.0,5783
3267,20724.0,48
3268,20736.0,1659
3269,20746.0,1710
3270,20784.0,1245
3271,20841.0,328
3272,20841.0,61
3273,20852.0,10
3274,20880.0,6680
3275,20881.0,15
3276,20895.0,2471
3277,20920.0,16676
3278,20921.0,2370
3279,20959.0,8
3280,20961.0,6226
3281,20966.0,641
3282,20982.0,145
3283,20993.0,1741
3284,21034.0,8
3285,21078.0,172
3286,21156.0,3665
3287,21164.0,895
3288,21183.0,133
3289,21220.0,564
3290,21223.0,11328
3291,21240.0,1157
3292,21286.0,248
3293,21288.0,985
3294,21294.0,13336
3295,21303.0,13478
3296,21322.0,135
3297,21324.0,3442
3298,21330.0,751
3299,21332.0,719
3300,21343.0,324
3301,21376.0,975
3302,21381.0,8118
3303,21397.0,4205
3304,21438.0,780
3305,21451.0,111
3306,21487.0,1962
3307,21502.0,1898
3308,21554.0,215
3309,21576.0,54
3310,21588.0,286
3311,21593.0,76
3312,21597.0,6744
3313,21645.0,2086
3314,21658.0,9784
3315,21670.0,143
3316,21694.0,479
3317,21714.0,155
3318,21731.0,119
3319,21760.0,64
3320,21801.0,8506
3321,21814.0,1081
3322,21827.0,1551
3323,21830.0,178
3324,21886.0,3584
3325,21921.0,999
3326,21961.0,1831
3327,21967.0,275
3328,21994.0,758
3329,22031.0,185
3330,22036.0,236
3331,22080.0,14
3332,22149.0,160
3333,22155.0,3340
3334,22155.0,462
3335,22168.0,2646
3336,22197.0,114
3337,22232.0,15
3338,22239.0,105
3339,22252.0,12
3340,22271.0,602
3341,22273.0,479
3342,22273.0,1202
3343,22284.0,3038
3344,22303.0,41
3345,22304.0,929
3346,22336.0,604
3347,22345.0,3
3348,22403.0,287
3349,22409.0,518
3350,22460.0,1698
3351,22466.0,4648
3352,22547.0,48
3353,22552.0,70
3354,22562.0,1456
3355,22592.0,1757
3356,22609.0,7423
3357,22610.0,3155
3358,22663.0,1473
3359,22663.0,1323
3360,22671.0,284
3361,22719.0,676
3362,22723.0,383
3363,22731.0,312
3364,22778.0,26345
3365,22789.0,307
3366,22798.0,1444
3367,22819.0,254
3368,22824.0,133
3369,22854.0,829
3370,22862.0,301
3371,22890.0,2153
3372,23023.0,82
3373,23138.0,3019
3374,23166.0,345
3375,23170.0,299
3376,23215.0,1979
3377,23222.0,3908
3378,23229.0,2487
3379,23250.0,1910
3380,23256.0,104
3381,23293.0,1899
3382,23329.0,5237
3383,23363.0,109
3384,23413.0,8
3385,23445.0,9837
3386,23464.0,2794
3387,23467.0,52
3388,23485.0,41
3389,23491.0,87
3390,23501.0,19
3391,23502.0,3788
3392,23504.0,605
3393,23558.0,14884
3394,23579.0,106
3395,23592.0,5590
3396,23638.0,360
3397,23644.0,20
3398,23666.0,3690
3399,23683.0,1093
3400,23703.0,297
3401,23760.0,1132
3402,23805.0,1755
3403,23824.0,4556
3404,23871.0,465
3405,23871.0,580
3406,23955.0,188
3407,23977.0,1438
3408,24005.0,10495
3409,24006.0,1620
3410,24022.0,1413
3411,24024.0,3848
3412,24088.0,336
3413,24089.0,4602
3414,24097.0,1476
3415,24116.0,814
3416,24196.0,660
3417,24242.0,8
3418,24255.0,220
3419,24301.0,4340
3420,24331.0,5022
3421,24333.0,114
3422,24424.0,3
3423,24430.0,9026
3424,24447.0,3986
3425,24468.0,18
3426,24518.0,616
3427,24525.0,2966
3428,24583.0,537
3429,24587.0,634
3430,24595.0,86
3431,24607.0,537
3432,24708.0,825
3433,24724.0,78
3434,24771.0,258
3435,24778.0,1158
3436,24779.0,210
3437,24782.0,3965
3438,24801.0,268
3439,24838.0,1076
3440,24891.0,764
3441,24936.0,13868
3442,25030.0,1695
3443,25044.0,3178
3444,25052.0,2054
3445,25054.0,70
3446,25085.0,89
3447,25103.0,1274
3448,25106.0,28
3449,25111.0,177
3450,25153.0,17
3451,25171.0,329
3452,25177.0,4416
3453,25226.0,199
3454,25263.0,89
3455,25269.0,12325
3456,25299.0,8353
3457,25300.0,1096
3458,25328.0,6330
3459,25341.0,286
3460,25343.0,292
3461,25358.0,63
3462,25401.0,7936
3463,25430.0,33
3464,25448.0,634
3465,25466.0,462
3466,25506.0,439
3467,25515.0,580
3468,25603.0,171
3469,25647.0,56
3470,25651.0,209
3471,25710.0,219
3472,25735.0,3935
3473,25741.0,3613
3474,25746.0,145
3475,25795.0,194
3476,25806.0,377
3477,25828.0,20854
3478,25829.0,222
3479,25831.0,509
3480,25864.0,2590
3481,25973.0,1261
3482,25985.0,0
3483,26019.0,5
3484,26049.0,2854
3485,26077.0,196
3486,26093.0,199
3487,26097.0,781
3488,26139.0,83
3489,26181.0,287
3490,26184.0,748
3491,26188.0,68
3492,26207.0,54
3493,26227.0,2359
3494,26244.0,91
3495,26248.0,761
3496,26266.0,596
3497,26291.0,197
3498,26293.0,10411
3499,26296.0,2275
3500,26296.0,14247
